,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,marital_unknown,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_unknown,poutcome_nonexistent,poutcome_success
6456,1.0,0.0,0,5,5,-0.825807803464551,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
6457,0.0,0.0,0,5,5,-1.8377840283181173,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
6458,1.0,0.0,0,5,5,-1.1076732326504741,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6459,1.0,0.0,0,5,5,-1.9381768354502866,0.2503962388983549,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6460,1.0,0.0,0,5,5,0.7264468112474276,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6461,1.0,0.0,0,5,5,1.7099055096282079,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6462,0.0,0.0,0,5,5,1.6823277357622166,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6463,0.5,0.5,0,5,5,0.8785767385729485,-0.15497244962091797,10,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6464,1.0,0.0,0,5,5,-1.3337772287181235,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6465,0.0,0.0,0,5,5,-0.7722372480123242,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6466,1.0,0.0,0,5,5,0.27494868379856785,-0.5603411381401908,11,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6467,1.0,0.0,0,5,5,1.53439271379916,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
6468,0.0,0.0,0,5,5,-1.1076732326504741,0.2503962388983549,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6469,1.0,1.0,0,5,5,-0.47795524411500184,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6470,0.0,0.0,0,5,5,0.2153104613442714,0.2503962388983549,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6471,1.0,0.0,0,5,5,1.1688101907929183,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6472,1.0,0.0,0,5,5,0.04151486829276897,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6473,0.0,0.0,0,5,5,0.012989757338893406,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6474,1.0,0.0,0,5,5,0.6548233500064798,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6475,1.0,1.0,0,5,5,-0.28591098478372473,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6476,1.0,0.0,0,5,5,-1.1076732326504741,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6477,1.0,0.0,0,5,5,1.0194559754297678,-0.5603411381401908,12,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6478,0.0,0.0,0,5,5,0.8584079770988831,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6479,1.0,0.0,0,5,5,-0.46487026560723843,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6480,1.0,0.0,0,5,5,0.8785767385729485,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6481,1.0,0.0,0,5,5,1.8430040285689329,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6482,1.0,0.0,0,5,5,1.0098802074423234,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6483,0.0,0.0,0,5,5,1.1194154037349193,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6484,1.0,0.0,0,5,5,1.1077923647043213,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6485,1.0,0.0,0,5,5,-0.03345704353535955,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6486,0.0,0.0,0,5,5,-1.1076732326504741,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6487,1.0,0.0,0,5,5,-1.3792516526719862,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6488,0.0,0.0,0,5,5,-1.0840019617757721,1.4665023044561736,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6489,0.0,0.0,0,5,5,0.07709027599286998,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6490,0.0,0.0,0,5,5,-0.055265839655587894,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6491,0.0,1.0,0,5,5,0.012989757338893406,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6492,0.0,0.0,0,5,5,0.04151486829276897,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6493,0.0,0.0,0,5,5,-1.0160217804513674,0.6557649274176278,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6494,1.0,0.0,0,5,5,-0.6337635441332738,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6495,0.0,0.0,0,5,5,0.16647197494508714,0.2503962388983549,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6496,1.0,0.0,0,5,5,0.08868665613792737,0.6557649274176278,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6497,0.0,0.0,0,5,5,-2.020295849521649,1.0611336159369007,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6498,0.0,1.0,0,5,5,0.27494868379856785,0.6557649274176278,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
6499,0.0,0.0,0,5,5,0.21871378328468905,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6500,1.0,0.0,0,5,5,-0.01632939422129137,0.6557649274176278,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6501,1.0,0.0,0,5,5,-1.7461325761190096,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6502,1.0,0.0,1,5,5,-0.5600742581863641,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6503,1.0,0.0,0,5,5,0.7306349965831976,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
6504,0.0,1.0,0,5,5,0.09252391802912938,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6505,0.0,1.0,0,5,5,-0.5113970123829537,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6506,1.0,0.0,0,5,5,0.13751270149295292,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6507,0.5,0.5,0,5,5,-0.3137048723661937,0.6557649274176278,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6508,0.0,1.0,0,5,5,0.7368862150746999,-0.15497244962091797,999,2.4686120130764144,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6509,1.0,0.0,0,5,5,1.0553772119680123,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6510,0.0,0.0,0,5,5,-0.15213875303868968,1.8718709929754465,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
6511,0.0,0.0,0,5,5,-0.15698164535926917,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6512,1.0,1.0,0,5,5,1.4783621033105343,0.2503962388983549,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6513,0.0,0.0,0,5,5,0.5028813099289903,0.2503962388983549,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6514,0.0,0.0,0,5,5,1.050760722952854,0.2503962388983549,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6515,0.0,0.0,0,5,5,0.3820552523761787,0.2503962388983549,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6516,1.0,0.0,1,5,5,0.05747467701687931,0.6557649274176278,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
6517,0.0,0.0,0,5,5,0.8302675530694373,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6518,1.0,0.0,0,5,5,0.14482750327993682,0.2503962388983549,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6519,1.0,1.0,0,5,5,-0.6966674398534323,0.6557649274176278,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6520,0.0,0.0,0,5,5,-1.0840019617757721,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
6521,0.0,0.0,0,5,5,-0.24291206660902143,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6522,0.0,0.0,0,5,5,0.54857495631055,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9056427069013567,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6523,0.0,0.0,0,5,1,-0.09569700779690832,1.0611336159369007,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
6524,0.0,0.0,0,5,1,-1.0957711034800506,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6525,1.0,0.0,0,5,1,-1.682275011502372,1.0611336159369007,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6526,0.0,0.0,0,5,1,-1.1949810612748801,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6527,0.5,0.5,0,5,1,0.6923279668976617,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6528,0.0,0.0,0,5,1,1.0114822263430896,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6529,1.0,0.0,0,5,1,-0.18651611919868732,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6530,0.0,0.0,1,5,1,-0.8822495487063323,-0.15497244962091797,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6531,0.0,0.0,0,5,1,0.10395253529038335,-0.5603411381401908,9,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6532,1.0,0.0,0,5,1,1.4926516452683583,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6533,1.0,0.0,0,5,1,1.0114822263430896,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6534,1.0,0.0,0,5,1,-1.9121674343719972,2.277239681494719,10,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6535,1.0,0.0,0,5,1,1.061501224707991,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6536,1.0,0.0,0,5,1,-0.5046231805221552,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6537,0.0,0.0,0,5,1,0.965678174089178,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6538,0.0,1.0,0,5,1,1.2212521140736017,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6539,1.0,0.0,0,5,1,1.8899210934470323,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6540,1.0,0.0,0,5,1,1.381559896475072,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6541,1.0,0.0,0,5,1,0.5460877598202962,-0.5603411381401908,12,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6542,1.0,0.0,0,5,1,-0.6036664330504808,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6543,1.0,0.0,0,5,1,-1.1318887180680037,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6544,1.0,0.0,0,5,1,-1.0723628684973905,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6545,0.0,0.0,0,5,1,0.515774092975184,-0.5603411381401908,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6546,0.0,0.0,0,5,1,1.126615207735413,-0.15497244962091797,999,-0.4418006408688985,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
6547,1.0,0.0,0,5,1,-0.4079197895059132,-0.5603411381401908,999,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6548,0.0,0.0,0,5,1,0.6682132831668179,-0.5603411381401908,9,1.013405686103758,-0.79115038368797,-0.948229942128953,-1.1252885687879233,-0.9130619384941336,-0.4530248878943342,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
