,age,campaign,cons.conf.idx,cons.price.idx,contact,day_of_week,default_unknown,default_yes,duration,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,emp.var.rate,euribor3m,housing,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,loan,marital_married,marital_single,marital_unknown,month,nr.employed,pdays,poutcome_nonexistent,poutcome_success,previous,y
17655,0.0493827160493827,0.0,1.0,0.0896336710833978,0.0,1.0,0.0,0.0,0.5894268318375645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0217637723872137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777779,0.2037807183364819,1.0,1.0,0.0,0.0,1.0
17659,0.1851851851851851,0.0,0.3682008368200835,0.3893219017926768,1.0,0.25,0.0,0.0,0.7048068276351993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6875,0.9217864429834506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8778827977315693,1.0,1.0,0.0,0.0,1.0
17660,0.4938271604938272,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.8065609304983775,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1632282929041034,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,1.0
17665,0.4074074074074074,0.0181818181818181,0.6150627615062758,0.4844115354637566,0.0,0.75,0.0,0.0,0.5280214103388018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9825436408977556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
17671,0.2345679012345679,0.0363636363636363,0.8661087866108785,0.1745908028059233,0.0,0.5,0.0,0.0,0.6020559671887218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0183631829517116,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8888888888888888,0.2037807183364819,0.0,0.0,1.0,0.4285714285714285,1.0
17676,0.1234567901234567,0.0,0.1548117154811712,0.3406079501169188,0.0,0.75,0.0,0.0,0.5947922311468027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1759238267966447,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17677,0.1851851851851851,0.0363636363636363,0.6025104602510458,0.6987529228371017,1.0,1.0,0.0,0.0,0.5970188304191458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.9573792790750396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
17679,0.1851851851851851,0.0727272727272727,0.3389121338912131,0.6691348402182413,0.0,0.25,0.0,0.0,0.5743891340707834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9809566991611882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17680,0.037037037037037,0.0,0.4184100418410041,0.2969602494154344,0.0,0.0,0.0,0.0,0.7165521485397763,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1041666666666667,0.1419179324416232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
17683,0.2222222222222222,0.0181818181818181,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.7027299866892384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1632282929041034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,0.0,0.0,1.0,0.2857142857142857,1.0
17687,0.1234567901234567,0.0,0.5564853556485354,0.7786438035853465,0.0,0.75,0.0,0.0,0.7062681526322143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4791666666666667,0.0555429607798685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.1428571428571428,1.0
17690,0.1851851851851851,0.0,0.8117154811715479,0.0,0.0,1.0,0.0,0.0,0.5280214103388018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.0559963727046021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,0.4257088846880883,0.6666666666666667,0.0,0.0,0.1428571428571428,0.0
17692,0.2469135802469135,0.0181818181818181,0.1924686192468616,0.2696804364770102,0.0,1.0,0.0,0.0,0.5109842001350153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1396508728179551,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17697,0.345679012345679,0.0727272727272727,0.3682008368200835,0.3893219017926768,0.0,1.0,0.0,0.0,0.3463695194647243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6875,0.7678530945363864,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8778827977315693,1.0,1.0,0.0,0.0,0.0
17708,0.1604938271604938,0.0363636363636363,0.1924686192468616,0.2696804364770102,1.0,0.5,0.0,0.0,0.5507832068127649,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1466787576513262,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17717,0.5925925925925926,0.0181818181818181,0.8661087866108785,0.1745908028059233,0.0,0.75,0.0,0.0,0.5280214103388018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0181364769893448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.2037807183364819,0.0,0.0,1.0,0.2857142857142857,1.0
17718,0.5185185185185184,0.0,0.6694560669456067,0.4551831644583046,0.0,0.25,0.0,0.0,0.6432360720972943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0002267059623668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705103969754233,1.0,1.0,0.0,0.0,1.0
17719,0.1481481481481481,0.0,0.3682008368200835,0.3893219017926768,0.0,0.75,1.0,0.0,0.6744424581583719,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6875,0.7803219224665607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.8778827977315693,1.0,1.0,0.0,0.0,0.0
17722,0.1604938271604938,0.0363636363636363,0.1548117154811712,0.3406079501169188,0.0,0.75,0.0,0.0,0.6763307033473182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.1924733620494219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1111111111111111,0.512287334593573,1.0,1.0,0.0,0.0,1.0
17724,0.345679012345679,0.0363636363636363,0.3389121338912131,0.6691348402182413,0.0,0.25,0.0,0.0,0.5212197964741162,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9809566991611882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17727,0.3209876543209876,0.0,0.1924686192468616,0.2696804364770102,0.0,0.75,1.0,0.0,0.7574939434928795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1571072319201994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,1.0
17730,0.2962962962962963,0.0181818181818181,0.6150627615062758,0.4844115354637566,0.0,0.75,0.0,0.0,0.5198109754500708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9811834051235548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
17739,0.1111111111111111,0.0363636363636363,0.3389121338912131,0.6691348402182413,0.0,1.0,0.0,0.0,0.5770327318283031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9800498753117208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17741,0.1975308641975308,0.109090909090909,0.6150627615062758,0.4844115354637566,0.0,1.0,0.0,0.0,0.8031691856312626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9820902289730222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,1.0
17743,0.1604938271604938,0.0,0.4351464435146441,0.6223694466095111,1.0,0.0,0.0,0.0,0.7737877041093975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6875,0.9897982316934936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7777777777777779,0.8778827977315693,1.0,1.0,0.0,0.0,1.0
17744,0.419753086419753,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,0.0,0.0,0.0,0.752895241323603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1632282929041034,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,1.0
17745,0.1481481481481481,0.0181818181818181,0.3765690376569037,0.8823070927513683,1.0,0.0,0.0,0.0,0.5886399717165399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9591929267739744,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
17746,0.4567901234567901,0.0,0.6150627615062758,0.4844115354637566,0.0,0.5,0.0,0.0,0.8115313155026385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9818635230106552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,1.0
17748,0.2222222222222222,0.0,0.1924686192468616,0.2696804364770102,0.0,0.25,0.0,0.0,0.6244388640920251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1489458172749943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17763,0.1851851851851851,0.3636363636363636,0.3765690376569037,0.8823070927513683,1.0,0.25,0.0,0.0,0.6518473654724107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9589662208116074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0
17768,0.1728395061728395,0.0,0.6025104602510458,0.6987529228371017,1.0,0.5,1.0,0.0,0.603456402174661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.9571525731126728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
17769,0.2345679012345679,0.0,0.5564853556485354,0.7786438035853465,0.0,0.25,0.0,0.0,0.6849948743751764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4791666666666667,0.0559963727046021,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.1428571428571428,1.0
17773,0.2098765432098765,0.0909090909090909,0.8117154811715479,0.0,0.0,0.75,0.0,0.0,0.6981521658814236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.0491951938335978,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,0.4257088846880883,0.0,0.0,1.0,0.1428571428571428,1.0
17776,0.1728395061728395,0.0181818181818181,0.6150627615062758,0.4844115354637566,0.0,0.25,0.0,0.0,0.7443877894878045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9820902289730222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,1.0
17777,0.2592592592592592,0.0,0.3765690376569037,0.8823070927513683,1.0,0.25,1.0,0.0,0.811768483223066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9589662208116074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0
17780,0.1728395061728395,0.0545454545454545,0.4184100418410041,0.2969602494154344,0.0,0.5,0.0,0.0,0.7511232976190926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1041666666666667,0.1419179324416232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
17782,0.3086419753086419,0.0181818181818181,0.6150627615062758,0.4844115354637566,0.0,0.5,1.0,0.0,0.5280214103388018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9816368170482884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
17787,0.1234567901234567,0.0181818181818181,0.8786610878661085,0.0693686671862821,0.0,0.25,0.0,0.0,0.6068862413262684,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0308320108818861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666667,0.2037807183364819,0.0,0.0,0.0,0.2857142857142857,1.0
17788,0.2592592592592592,0.0363636363636363,0.6025104602510458,0.6987529228371017,1.0,0.0,0.0,0.0,0.6884247135267839,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9573792790750396,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
17790,0.2716049382716049,0.0909090909090909,0.3389121338912131,0.6691348402182413,0.0,0.5,0.0,0.0,0.6140973378497864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9814101110859216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17791,0.1728395061728395,0.0363636363636363,0.8661087866108785,0.1745908028059233,1.0,1.0,0.0,0.0,0.4692447346122495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0181364769893448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.2037807183364819,0.6666666666666667,0.0,0.0,0.1428571428571428,0.0
17792,0.345679012345679,0.0909090909090909,0.6150627615062758,0.4844115354637566,0.0,0.5,1.0,0.0,0.7036245548746948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9816368170482884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
17793,0.1234567901234567,0.0,0.1924686192468616,0.2696804364770102,0.0,0.5,0.0,0.0,0.6697830312775754,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1466787576513262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17794,0.0617283950617283,0.0909090909090909,0.4184100418410041,0.2969602494154344,0.0,1.0,0.0,0.0,0.56984667205054,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.1437315801405577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.4257088846880883,1.0,1.0,0.0,0.0,1.0
17798,0.2345679012345679,0.0363636363636363,0.3389121338912131,0.6691348402182413,0.0,0.0,0.0,0.0,0.6527663947522088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9811834051235548,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17801,0.345679012345679,0.0,0.3682008368200835,0.3893219017926768,0.0,0.75,0.0,0.0,0.771641319028872,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6875,0.7803219224665607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8888888888888888,0.8778827977315693,1.0,1.0,0.0,0.0,1.0
17802,0.2222222222222222,0.0,0.6025104602510458,0.6987529228371017,1.0,0.75,0.0,0.0,0.6427386711469765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.9569258671503064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
17810,0.4444444444444445,0.0181818181818181,0.6150627615062758,0.4844115354637566,0.0,0.0,0.0,0.0,0.5917563168597532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9818635230106552,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
17815,0.2592592592592592,0.0181818181818181,0.1924686192468616,0.2696804364770102,0.0,1.0,0.0,0.0,0.6693862850347637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1539333484470641,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17820,0.5802469135802468,0.0,1.0,0.0896336710833978,0.0,1.0,0.0,0.0,0.573494565885327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0217637723872137,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7777777777777779,0.2037807183364819,0.6666666666666667,0.0,0.0,0.1428571428571428,1.0
17824,0.2716049382716049,0.0,0.6025104602510458,0.6987529228371017,1.0,0.0,1.0,0.0,0.6917573769087555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.9573792790750396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.8597353497164448,1.0,1.0,0.0,0.0,0.0
17829,0.0864197530864197,0.0181818181818181,0.4184100418410041,0.2969602494154344,0.0,0.75,0.0,0.0,0.6901028468283567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1041666666666667,0.1419179324416232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4257088846880883,0.6666666666666667,0.0,0.0,0.1428571428571428,1.0
17831,0.7037037037037037,0.0363636363636363,0.0543933054393304,0.9353078721745902,0.0,0.0,0.0,0.0,0.5452070373544604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4791666666666667,0.0829743822262525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777779,0.0,0.0,0.0,1.0,0.2857142857142857,0.0
17832,0.1234567901234567,0.0,0.4393305439330544,0.7848791893998452,0.0,1.0,0.0,0.0,0.6108742554254224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3541666666666667,0.0353661301292224,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.4444444444444443,0.1058601134215493,0.6666666666666667,0.0,0.0,0.1428571428571428,1.0
17834,0.4691358024691357,0.0909090909090909,0.3389121338912131,0.6691348402182413,0.0,0.25,1.0,0.0,0.6811028302176989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9811834051235548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17835,0.1728395061728395,0.0181818181818181,0.4518828451882843,0.6527669524551882,0.0,0.75,0.0,0.0,0.646660205928461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0097483563817728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.1705103969754233,0.6666666666666667,0.0,0.0,0.1428571428571428,1.0
17839,0.1728395061728395,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.7062681526322143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4791666666666667,0.0938562684198594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0.0,0.0,0.0,1.0,0.7142857142857142,1.0
17841,0.2222222222222222,0.0,0.1924686192468616,0.2696804364770102,0.0,0.75,1.0,0.0,0.7024302791398942,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1571072319201994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17844,0.345679012345679,0.0363636363636363,0.1924686192468616,0.2696804364770102,0.0,0.25,0.0,0.0,0.6781891171876829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1609612332804353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.512287334593573,1.0,1.0,0.0,0.0,0.0
17850,0.0987654320987654,0.0,0.3389121338912131,0.6691348402182413,0.0,0.25,0.0,0.0,0.6317758072704824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9809566991611882,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17852,0.4814814814814814,0.0181818181818181,0.3389121338912131,0.6691348402182413,0.0,0.0,0.0,0.0,0.5813108450867737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9811834051235548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
17868,0.3086419753086419,0.0,0.8117154811715479,0.0,0.0,0.25,0.0,0.0,0.8105778338936016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.0564497846293357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,0.4257088846880883,1.0,1.0,0.0,0.0,0.0
17871,0.0987654320987654,0.0181818181818181,0.4184100418410041,0.2969602494154344,0.0,1.0,0.0,0.0,0.6594393640539922,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1041666666666667,0.1437315801405577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4257088846880883,0.0,0.0,1.0,0.1428571428571428,0.0
17873,0.2222222222222222,0.0,0.6150627615062758,0.4844115354637566,0.0,0.75,0.0,0.0,0.5970188304191458,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9825436408977556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0
17874,0.1975308641975308,0.0,0.8117154811715479,0.0,0.0,1.0,0.0,0.0,0.5154803582186305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1041666666666667,0.0559963727046021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5555555555555556,0.4257088846880883,0.6666666666666667,0.0,0.0,0.1428571428571428,1.0
17876,0.4320987654320987,0.0545454545454545,0.3389121338912131,0.6691348402182413,0.0,0.0,0.0,0.0,0.6238550656258994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9807299931988211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444443,1.0,1.0,1.0,0.0,0.0,0.0
